Num_Acc,an,mois,jour,hrmn,lum,int,atm,col,lat,long,catr,circ,nbv,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,sum,unscathed,killed,hospital,light,week,time
200600006160,6,2,20,1930,3,1,2,3,4918300,156900,3,2,2,0,1,1,0,0,2,5,1,0,27,10,7,17,3,1,19.0
200600006198,6,2,9,1645,1,1,1,3,4861600,-287900,3,2,2,0,1,1,0,0,1,0,1,0,36,15,3,20,13,4,16.0
200600006209,6,2,6,1715,1,1,1,1,4808900,-439400,3,2,2,0,0,1,0,60,1,0,1,0,26,15,0,19,7,1,17.0
200600006258,6,2,21,1100,1,1,1,1,4858800,-92300,3,2,2,0,2,2,0,54,2,0,1,0,21,22,1,17,3,2,11.0
200600006269,6,2,28,1345,1,1,2,3,4727200,-148400,2,3,4,0,1,1,0,0,2,5,1,0,35,14,3,19,13,2,13.0
200600006275,6,2,11,1130,1,1,1,1,4739900,-117900,9,2,2,0,2,2,0,32,1,0,1,0,49,22,4,30,15,6,11.0
200600006317,6,2,26,600,3,1,1,6,4748000,-70900,3,2,0,0,1,1,0,0,1,0,1,0,16,3,0,8,8,7,6.0
200600006331,6,2,14,1215,1,1,2,5,4796100,9100,4,2,1,0,1,1,0,0,2,0,1,0,22,12,1,19,2,2,12.0
200600011852,6,3,18,1210,1,2,1,3,4847823,934567,4,2,2,0,1,4,0,60,1,0,1,0,50,19,5,24,21,6,12.0
200600011853,6,3,19,1650,1,1,1,2,4847823,934567,4,2,2,1,1,1,0,96,1,0,1,0,50,18,4,40,6,7,16.0
200600014593,6,3,17,845,1,9,1,2,4123456,500000,3,1,2,0,4,2,0,75,1,5,1,99,38,19,2,23,13,5,8.0
200600014836,6,3,4,1530,1,1,1,3,4878917,246160,4,0,4,0,1,0,0,60,1,0,1,0,59,33,4,41,14,6,15.0
200600014839,6,3,8,1135,1,1,2,6,4879261,246167,4,3,4,0,1,1,10,120,2,0,1,0,26,13,3,15,8,3,11.0
200600014840,6,3,9,1710,1,1,2,6,4878468,246562,4,2,2,0,1,0,0,60,2,0,1,99,45,13,3,28,14,4,17.0
200600014841,6,3,13,820,1,2,1,6,4878015,243799,4,2,2,0,1,1,0,60,1,5,4,3,21,15,2,14,5,1,8.0
200600014842,6,3,10,1430,1,1,1,6,4879305,244644,3,0,2,0,1,1,0,60,1,0,1,99,19,19,3,12,4,5,14.0
200600014843,6,3,14,800,1,1,1,6,4877783,246286,4,2,4,0,1,1,20,120,1,0,1,0,32,19,5,22,5,2,8.0
200600014848,6,3,20,2310,5,6,1,3,4877470,243928,2,1,2,0,3,1,0,60,0,0,1,0,22,12,1,15,6,1,23.0
200600014850,6,3,23,927,1,1,1,6,4877376,248228,3,0,2,0,1,1,0,60,1,0,1,99,33,19,3,18,12,4,9.0
200600014851,6,3,24,1620,1,1,2,2,4879607,244781,3,2,2,0,0,0,0,60,2,0,1,0,44,17,4,25,15,5,16.0
200600014852,6,3,25,1400,1,1,2,6,4876853,246536,4,1,2,0,1,1,0,60,2,0,1,99,32,21,6,20,6,6,14.0
200600014855,6,3,30,840,1,6,1,3,4878751,243591,3,2,2,0,1,0,0,30,1,0,1,99,28,17,3,13,12,4,8.0
200600014928,6,3,3,1415,1,2,2,5,4846648,223789,2,2,4,0,1,1,0,144,2,0,1,99,40,26,5,24,11,5,14.0
200600015392,6,3,5,1830,2,1,1,1,5056700,286500,3,2,2,0,1,1,0,63,1,0,1,0,36,17,3,29,4,7,18.0
200600015393,6,3,15,740,1,1,1,5,5051600,311300,3,2,0,1,0,1,0,57,1,0,1,0,21,9,0,13,8,3,7.0
200600015400,6,3,6,1915,2,9,1,1,5081400,260200,3,2,2,0,1,0,0,0,1,2,1,0,39,15,6,26,7,1,19.0
200600015407,6,3,7,1730,1,1,1,3,5030000,282900,3,2,2,0,1,1,0,65,1,0,1,0,16,9,2,8,6,2,17.0
200600015412,6,3,1,100,3,1,1,6,5069300,157800,3,2,2,0,1,1,0,70,1,0,1,0,32,24,1,21,10,3,1.0
200600015434,6,3,26,1515,1,2,1,1,4980800,281200,2,2,0,0,0,1,0,0,1,5,1,0,57,28,4,35,18,7,15.0
200600015445,6,3,29,2100,3,1,1,7,4916600,328100,3,2,2,0,1,2,0,65,1,0,1,0,22,14,2,11,9,3,21.0
200600015488,6,3,12,1500,1,1,1,6,4916800,285700,2,1,2,0,1,1,0,76,1,0,3,0,33,7,4,22,7,7,15.0
200600015501,6,3,27,1730,1,1,1,7,4959100,39500,4,2,0,0,4,1,0,0,3,0,1,0,19,12,2,13,4,1,17.0
200600015506,6,3,28,1330,1,2,1,3,4981500,78900,3,2,2,0,1,1,0,60,1,5,1,0,24,19,0,17,7,2,13.0
200600015507,6,3,11,2115,3,1,1,7,4972300,42400,3,2,2,0,1,2,0,50,1,0,1,0,39,11,6,24,9,6,21.0
200600015530,6,3,16,100,5,1,1,6,4928000,126100,3,2,2,0,1,1,0,46,1,0,1,0,35,24,2,25,8,4,1.0
200600015543,6,3,31,1900,1,1,1,1,4848600,-112400,4,2,0,0,0,1,0,60,1,0,1,0,35,21,3,24,8,5,19.0
200600015557,6,3,2,1815,5,1,2,6,4811500,-153400,2,1,1,0,0,3,0,45,2,3,0,0,46,18,3,24,19,4,18.0
200600015606,6,3,22,1830,1,1,8,1,4811600,-298400,3,2,2,0,1,1,0,40,2,0,1,0,16,11,0,12,4,3,18.0
200600015689,6,3,21,2000,3,1,8,3,4728500,-173200,3,2,0,0,1,4,0,60,2,0,1,0,27,9,2,17,8,2,20.0
200600017056,6,4,23,2245,5,5,2,3,5053500,280400,3,2,2,0,1,3,0,70,2,5,1,0,58,23,3,40,15,7,22.0
200600017058,6,4,28,1600,1,1,7,3,5058100,312100,3,2,2,0,1,1,35,105,1,0,1,0,35,24,1,22,12,5,16.0
200600017062,6,4,16,1515,1,1,1,1,5092200,226700,3,2,2,0,0,0,0,65,1,0,1,0,61,38,9,37,15,7,15.0
200600017065,6,4,29,1930,1,1,1,3,5075700,252700,3,2,2,0,1,1,0,57,1,0,1,0,45,35,7,26,12,6,19.0
200600017066,6,4,18,1215,1,1,1,7,5080500,247200,3,2,2,0,2,4,0,0,1,0,1,0,19,19,3,9,7,2,12.0
200600017067,6,4,27,1645,1,9,1,2,5078500,259500,3,2,2,0,1,2,0,60,1,0,1,0,28,15,3,20,5,4,16.0
200600017068,6,4,6,830,1,1,1,6,5059600,315300,3,2,0,2,1,1,0,0,1,0,1,0,22,16,2,17,3,4,8.0
200600017070,6,4,26,1930,1,1,1,7,5058600,326000,3,2,2,0,1,2,0,60,1,0,3,0,17,19,1,14,2,3,19.0
200600017071,6,4,20,845,1,1,1,5,5027700,343400,3,2,2,0,1,1,0,61,1,0,1,0,50,23,8,27,15,4,8.0
200600017076,6,4,14,1845,1,1,7,1,5029000,386700,4,2,2,0,1,1,0,65,1,0,1,0,50,31,6,36,8,5,18.0
200600017078,6,4,7,2330,5,1,1,2,5036100,274900,3,2,2,0,1,1,0,71,1,0,1,0,35,37,4,24,7,5,23.0
200600017082,6,4,13,800,1,1,1,1,5062800,245200,3,2,2,0,0,2,0,0,1,0,1,0,34,31,7,17,10,4,8.0
200600017086,6,4,8,615,3,1,1,1,5048500,165000,3,2,2,0,1,3,0,61,1,0,1,0,35,30,2,25,8,6,6.0
200600017089,6,4,9,645,2,1,1,7,5065600,217700,3,2,2,0,2,1,0,64,1,0,3,0,45,14,3,28,14,7,6.0
200600017095,6,4,15,1100,1,1,1,3,5033900,205300,3,2,2,0,1,1,0,57,1,0,1,0,48,25,7,30,11,6,11.0
200600017096,6,4,10,1100,1,2,1,3,5022000,256800,2,2,0,0,1,1,0,136,1,0,1,0,27,18,4,15,8,1,11.0
200600017098,6,4,22,415,3,1,1,6,5023900,211300,3,2,2,0,2,1,0,56,1,0,3,0,50,35,7,30,13,6,4.0
200600017103,6,4,2,1700,1,1,1,3,4989200,172300,3,2,2,0,1,1,0,56,1,0,1,0,50,40,8,33,9,7,17.0
200600017112,6,4,4,1345,1,1,1,3,5029900,187300,3,2,2,0,1,1,0,44,1,0,1,0,31,44,3,21,7,2,13.0
200600017122,6,4,21,2000,1,1,1,1,4980800,279700,3,2,2,0,1,3,0,64,1,0,1,0,65,29,6,46,13,5,20.0
200600017124,6,4,5,645,2,1,1,6,4953800,382900,4,1,0,0,0,2,0,50,1,0,4,0,35,16,1,17,17,3,6.0
200600017130,6,4,25,1330,1,1,1,1,4986200,317300,3,0,2,0,1,2,0,60,1,0,1,0,17,17,2,10,5,2,13.0
200600017133,6,4,11,1230,1,1,1,7,4981900,348000,3,2,2,0,1,2,0,0,1,0,1,0,33,24,3,18,12,2,12.0
200600017157,6,4,24,1800,1,1,1,1,4950000,617000,4,0,0,0,2,0,0,0,1,0,0,0,45,29,7,26,12,1,18.0
200600017184,6,4,12,1800,1,1,1,6,4954700,150900,3,2,0,0,0,2,0,60,1,0,3,0,28,20,1,20,7,3,18.0
200600017190,6,4,30,515,3,6,1,7,4962000,71300,2,2,0,0,1,3,0,98,1,5,1,0,46,39,3,27,16,7,5.0
200600017193,6,4,1,1,1,1,7,6,4896400,93500,4,2,1,0,1,1,0,63,1,0,1,0,53,24,7,38,8,6,0.0
200600017199,6,4,3,2330,3,1,1,6,4874600,87300,2,2,2,0,0,1,0,76,1,0,3,0,31,16,7,13,11,1,23.0
200600017212,6,4,17,1615,1,1,1,3,4941800,31400,3,2,2,0,2,3,0,72,1,0,1,0,32,18,1,23,8,1,16.0
200600017282,6,4,19,1500,1,6,1,4,4805300,-363200,4,2,2,0,1,0,0,60,1,0,1,0,33,25,5,21,7,3,15.0
200600023318,6,5,6,1700,1,7,1,7,5049000,303700,6,0,0,0,1,1,0,0,1,0,0,0,49,33,3,32,14,6,17.0
200600023320,6,5,15,2230,3,1,1,1,5074000,271700,3,2,1,0,1,3,0,58,1,0,1,0,38,16,3,25,10,1,22.0
200600023321,6,5,30,1030,1,3,1,1,5078000,273900,3,2,2,0,2,1,0,65,1,0,1,0,37,22,8,21,8,2,10.0
200600023323,6,5,14,1645,1,1,1,3,5061500,275000,3,2,2,0,0,1,0,72,1,0,1,0,44,19,10,32,2,7,16.0
200600023325,6,5,18,730,1,1,1,1,5080500,250200,3,2,2,0,3,3,0,74,1,0,1,0,28,11,3,19,6,4,7.0
200600023326,6,5,29,815,1,3,1,3,5070500,293200,3,2,2,1,1,1,47,124,1,5,1,0,37,19,5,18,14,1,8.0
200600023330,6,5,7,1015,1,1,1,6,5008800,376300,3,2,0,0,1,1,0,50,0,0,3,0,51,20,1,37,13,7,10.0
200600023331,6,5,12,1230,1,1,1,2,5012400,369900,3,2,2,0,0,1,0,68,1,0,1,0,34,14,2,17,15,5,12.0
200600023333,6,5,10,1645,1,1,3,3,5012000,418200,3,2,1,0,2,1,0,65,2,0,1,0,24,18,0,19,5,3,16.0
200600023337,6,5,24,2030,1,1,1,3,5030000,380000,4,3,2,0,1,1,0,68,1,0,1,0,44,25,4,23,17,3,20.0
200600023338,6,5,25,1500,1,1,2,1,5031700,373600,4,2,1,0,1,4,0,0,2,0,1,0,29,11,6,17,6,4,15.0
200600023339,6,5,19,1200,1,1,1,6,5025200,364100,9,1,0,0,1,0,0,50,1,0,1,3,30,17,0,25,5,5,12.0
200600023342,6,5,3,1830,1,1,1,1,5032000,266000,2,2,2,0,0,1,0,70,1,0,1,0,37,18,5,24,8,3,18.0
200600023346,6,5,9,1930,1,6,1,3,5030000,306000,3,2,0,0,1,1,0,0,1,5,1,0,32,18,3,14,15,2,19.0
200600023349,6,5,20,2330,3,1,1,6,5054900,257300,3,2,0,0,1,1,0,64,1,0,3,0,47,26,6,29,12,6,23.0
200600023354,6,5,28,500,2,1,1,7,5082200,192800,3,0,0,0,0,3,0,60,9,0,3,0,57,23,13,27,17,7,5.0
200600023360,6,5,22,615,2,1,1,7,5030300,232800,3,2,0,0,0,4,0,0,0,0,0,0,27,16,0,18,9,1,6.0
200600023361,6,5,23,1800,1,1,1,6,5028200,229300,3,2,2,0,1,4,90,0,1,0,1,0,29,18,2,20,7,2,18.0
200600023363,6,5,21,2030,1,1,3,1,4977900,186700,2,2,2,0,0,3,0,72,2,0,1,0,30,12,2,19,9,7,20.0
200600023365,6,5,13,1515,1,1,1,1,4997000,190300,4,2,0,0,1,3,0,55,1,0,1,0,43,32,4,29,10,6,15.0
200600023366,6,5,16,2230,5,1,1,6,5014700,200800,3,2,0,0,2,2,0,68,1,0,4,0,28,14,4,20,4,2,22.0
200600023367,6,5,5,2245,5,2,1,3,5006600,160500,3,2,0,0,1,1,0,74,1,5,1,0,27,15,2,20,5,5,22.0
200600023368,6,5,8,745,1,2,2,3,5001500,160900,3,2,0,0,1,1,0,100,2,5,1,0,26,10,4,18,4,1,7.0
200600023396,6,5,27,1115,1,1,8,3,4972800,362300,3,2,0,0,2,3,0,67,2,0,1,0,30,29,3,20,7,6,11.0
200600023407,6,5,1,1830,1,1,2,1,4918200,349500,3,2,1,0,2,2,0,50,2,0,1,0,41,11,3,28,10,1,18.0
200600023412,6,5,4,2115,5,1,1,6,4923800,304400,3,2,0,0,1,3,0,60,1,0,1,0,32,19,3,22,7,4,21.0
200600023421,6,5,2,630,2,1,1,6,4936400,196400,3,2,2,0,1,1,0,74,2,0,1,0,42,14,3,32,7,2,6.0
200600023454,6,5,26,1800,1,1,1,1,4914700,280100,3,2,0,0,1,3,0,70,1,0,1,0,49,23,11,26,12,5,18.0
200600023490,6,5,31,830,1,1,1,3,4927100,178700,4,2,2,0,1,1,0,0,1,0,1,0,28,17,3,15,10,3,8.0
200600023505,6,5,17,1700,1,1,1,7,4927800,51400,4,2,0,0,1,3,0,26,1,0,1,0,35,16,3,19,13,3,17.0
200600023521,6,5,11,1500,1,1,1,1,4859100,-160900,4,0,2,0,3,3,0,33,1,0,1,0,27,11,2,17,8,4,15.0
200600029989,6,6,29,1845,1,1,1,3,5052400,289100,3,2,2,0,1,1,0,61,1,0,1,0,39,16,9,21,9,4,18.0
200600029990,6,6,1,1100,1,1,2,2,5060400,283800,3,2,2,0,1,1,60,0,2,0,1,0,30,14,1,15,14,4,11.0
200600029991,6,6,2,1630,1,6,1,3,5059500,292900,2,2,2,0,1,0,0,60,1,0,1,0,31,18,3,22,6,5,16.0
200600029993,6,6,12,1100,1,7,1,6,5045700,308000,6,0,0,0,0,1,0,0,1,0,0,0,46,25,3,29,14,1,11.0
200600029998,6,6,8,2230,3,1,1,1,5089700,240100,3,2,2,0,1,1,0,80,1,0,1,0,42,19,4,27,11,4,22.0
200600029999,6,6,24,1400,1,1,1,3,5089700,225400,4,2,0,0,1,1,0,50,1,0,1,0,75,25,5,49,21,6,14.0
200600030000,6,6,13,1715,1,2,1,3,5081700,271100,4,2,0,0,1,1,0,50,1,0,1,0,43,30,3,32,8,2,17.0
200600030004,6,6,30,1615,1,1,1,3,5064700,264000,3,2,3,0,1,1,0,100,1,0,1,0,53,29,1,34,18,5,16.0
200600030005,6,6,17,1145,1,1,1,1,5061400,323000,3,2,2,1,1,1,0,0,1,0,5,0,72,39,5,53,14,6,11.0
200600030008,6,6,27,2130,1,1,1,3,5028200,333200,2,2,2,0,1,1,0,100,1,4,1,0,33,12,1,26,6,2,21.0
200600030012,6,6,25,700,2,1,2,6,4999900,415000,3,0,0,0,1,3,0,50,2,0,3,0,35,17,6,22,7,7,7.0
200600030014,6,6,21,1815,1,1,1,3,5005200,347000,3,2,0,0,0,0,0,0,1,0,1,0,53,20,8,33,12,3,18.0
200600030016,6,6,18,1745,1,1,1,6,5027000,314000,4,2,0,0,0,1,0,57,1,0,0,0,45,16,5,31,9,7,17.0
200600030018,6,6,10,1100,1,1,1,6,5030000,379000,3,2,2,0,0,1,70,0,0,0,1,0,48,31,3,34,11,6,11.0
200600030022,6,6,5,2100,1,1,1,1,5037500,280400,3,2,2,0,1,1,0,74,1,5,1,3,26,26,2,18,6,1,21.0
200600030025,6,6,16,1145,1,1,1,1,5059000,240000,2,2,2,0,1,1,0,72,1,0,1,0,39,21,5,27,7,5,11.0
200600030031,6,6,4,1945,1,1,1,3,5040800,160200,3,2,2,0,1,1,0,76,1,0,1,0,60,30,7,36,17,7,19.0
200600030040,6,6,23,1900,1,1,1,7,5032000,255000,3,2,2,0,4,3,0,60,1,0,1,0,61,36,5,40,16,5,19.0
200600030050,6,6,9,1615,1,1,7,1,4998700,174900,3,2,2,0,1,1,0,72,1,0,1,0,49,35,2,41,6,5,16.0
200600030055,6,6,19,730,1,1,1,1,5027200,198200,3,2,2,0,1,1,0,68,1,0,1,0,35,13,2,23,10,1,7.0
200600030057,6,6,3,1600,1,3,1,5,5016000,234000,2,2,2,0,4,1,0,104,1,0,1,3,45,27,2,29,14,6,16.0
200600030065,6,6,6,930,1,1,1,6,5000100,301200,3,2,2,0,1,1,0,69,1,0,3,0,42,31,6,26,10,2,9.0
200600030078,6,6,20,1815,1,1,1,3,4975400,377200,2,2,2,0,1,1,0,0,1,5,1,0,30,15,4,21,5,2,18.0
200600030083,6,6,15,2100,1,1,1,1,4941200,382500,3,0,2,0,1,1,0,58,1,0,1,0,41,17,2,29,10,4,21.0
200600030149,6,6,11,2145,2,1,1,7,4979100,99400,3,2,0,0,2,4,0,52,1,6,1,3,65,24,9,34,22,7,21.0
200600030152,6,6,14,1200,1,1,2,1,4936100,118300,3,2,2,0,2,2,0,58,2,0,1,0,28,14,1,16,11,3,12.0
200600030175,6,6,7,2000,1,1,1,1,4907000,117500,3,2,2,0,2,3,0,62,1,0,1,0,39,15,9,25,5,3,20.0
200600030201,6,6,22,1745,1,7,1,6,4914500,90600,6,1,1,3,1,1,0,20,1,0,1,0,28,14,7,18,3,4,17.0
200600030209,6,6,26,1730,1,1,1,6,4924800,58100,3,2,2,0,1,1,0,56,1,0,1,0,39,22,1,26,12,1,17.0
200600030293,6,6,28,1900,1,1,1,2,4757800,-306800,3,2,2,0,0,1,0,103,9,6,1,0,15,8,3,10,2,3,19.0
200600039563,6,7,23,1000,1,6,1,2,4876459,345699,4,1,2,0,1,0,80,390,1,0,0,99,42,27,4,27,11,7,10.0
200600042269,6,7,19,715,1,1,1,3,5053000,293000,3,2,2,0,1,1,0,80,1,0,1,0,49,35,2,28,19,3,7.0
200600042270,6,7,17,945,1,1,7,7,5056300,282900,4,2,0,0,1,4,0,56,1,0,0,0,37,23,5,21,11,1,9.0
200600042271,6,7,7,1500,1,1,1,1,5052000,298800,3,0,2,0,0,0,0,80,1,0,1,0,33,24,5,20,8,5,15.0
200600042272,6,7,24,1545,1,1,1,7,5051200,303800,3,2,2,0,1,1,13,62,1,0,3,0,37,25,7,21,9,1,15.0
200600042273,6,7,1,645,1,1,1,7,5099000,240400,3,2,2,0,1,1,0,71,1,0,1,0,78,27,8,51,19,6,6.0
200600042278,6,7,8,1620,1,1,1,2,5064400,272200,3,2,0,0,1,1,0,88,1,0,1,0,56,40,6,41,9,6,16.0
200600042282,6,7,21,730,2,1,1,3,5079400,251300,3,3,2,3,1,1,0,103,1,5,1,0,44,28,2,26,16,5,7.0
200600042284,6,7,12,1800,1,1,1,6,5033000,360000,3,2,0,0,1,3,0,74,1,0,1,0,38,22,6,24,8,3,18.0
200600042285,6,7,30,1915,1,1,1,1,5048400,337100,3,2,2,0,1,3,0,57,1,0,1,0,75,38,9,43,23,7,19.0
200600042286,6,7,13,1830,1,1,1,7,5016200,357600,3,2,2,0,1,1,0,60,1,0,3,0,44,21,1,26,17,4,18.0
200600042294,6,7,3,1215,1,1,7,2,5030800,372900,2,3,4,0,3,1,30,150,1,0,2,0,38,27,4,30,4,1,12.0
200600042301,6,7,22,1100,3,1,1,3,5025000,276900,3,2,2,0,1,1,0,76,1,0,1,0,44,24,1,34,9,6,11.0
200600042302,6,7,31,1745,1,1,1,7,5033800,296500,3,3,0,0,0,1,11,150,1,0,1,0,62,22,1,47,14,1,17.0
200600042304,6,7,29,1830,1,1,1,6,5060200,255100,3,2,2,0,1,2,0,53,1,0,3,0,60,58,5,40,15,6,18.0
200600042305,6,7,6,345,3,1,1,6,5061900,267000,3,2,2,0,1,1,0,55,1,0,4,0,31,12,1,25,5,4,3.0
200600042308,6,7,16,2015,1,1,1,3,5046700,157900,3,2,0,0,1,1,0,58,1,0,1,0,60,33,10,37,13,7,20.0
200600042309,6,7,20,130,3,1,1,7,5038800,204500,3,2,2,0,2,1,0,0,1,0,3,0,26,16,1,21,4,4,1.0
200600042316,6,7,2,1800,1,1,1,6,5029300,258100,3,2,2,0,1,2,0,59,1,0,3,0,56,30,6,42,8,7,18.0
200600042318,6,7,28,1000,1,1,1,6,5027600,247300,3,2,0,0,1,1,0,62,1,0,3,0,63,33,2,40,21,5,10.0
200600042352,6,7,18,1545,1,1,1,6,4993000,293000,2,2,2,0,1,1,0,70,1,0,1,0,39,21,7,23,9,2,15.0
200600042354,6,7,25,1145,1,9,1,7,5000200,266200,3,2,2,0,0,1,0,60,1,0,1,0,43,26,4,32,7,2,11.0
200600042358,6,7,26,1515,1,1,1,2,4998400,276100,3,2,0,0,1,1,0,53,1,0,1,0,53,31,5,29,19,3,15.0
200600042360,6,7,5,715,1,1,1,6,4965500,361600,3,2,2,0,2,1,0,70,2,0,1,0,48,20,3,31,14,3,7.0
200600042364,6,7,27,1915,1,1,1,3,4948600,392800,3,2,2,0,0,0,0,60,1,0,1,0,45,19,7,30,8,4,19.0
200600042371,6,7,4,1445,1,1,1,6,4941300,311000,3,2,2,0,1,1,0,65,1,0,4,0,41,24,2,25,14,2,14.0
200600042373,6,7,14,2115,2,1,1,6,5001900,373100,3,2,2,0,2,2,0,58,1,0,3,0,43,38,9,23,11,5,21.0
200600042417,6,7,9,1615,1,1,1,6,4918700,238600,3,2,2,0,1,1,0,70,1,0,1,0,57,22,5,36,16,7,16.0
200600042425,6,7,11,1740,1,1,1,1,4958700,117000,3,2,2,0,2,1,0,59,1,0,1,0,44,34,3,27,14,2,17.0
200600042442,6,7,10,1130,1,1,1,6,4963600,97200,3,2,0,0,1,2,0,57,1,0,3,0,44,22,9,20,15,1,11.0
200600042489,6,7,15,2115,1,1,1,1,4827000,-199400,3,2,0,0,1,1,0,51,1,0,1,0,49,26,2,40,7,6,21.0
200600044839,6,8,30,730,1,1,7,1,5051400,290400,3,2,2,0,1,1,0,60,1,0,1,0,23,12,3,17,3,3,7.0
200600044840,6,8,6,1950,1,1,1,4,5057900,290100,3,2,2,0,1,3,0,63,1,0,1,0,40,28,6,27,7,7,19.0
200600044843,6,8,8,750,1,1,7,3,5088800,249300,3,2,2,1,1,1,60,0,1,0,1,0,38,24,2,25,11,2,7.0
200600044848,6,8,19,445,5,1,1,6,5057200,322300,3,2,2,0,1,3,15,83,1,0,1,0,44,27,6,27,11,6,4.0
200600044850,6,8,15,1730,1,1,1,7,5029000,331000,4,2,2,0,1,3,0,0,1,0,1,0,54,32,6,36,12,2,17.0
200600044851,6,8,25,1400,1,1,1,6,5029000,327000,4,2,2,0,2,1,0,60,1,0,4,0,49,29,4,31,14,5,14.0
200600044854,6,8,4,2215,5,2,1,1,5029100,319700,4,2,0,0,1,1,0,60,1,0,1,0,45,27,10,23,12,5,22.0
200600044858,6,8,29,1907,1,1,2,1,5008000,321000,3,2,2,0,2,3,0,66,2,0,1,0,37,17,5,22,10,2,19.0
200600044859,6,8,26,1815,1,1,1,6,5027000,321000,3,2,2,0,1,1,0,0,2,0,4,0,46,21,5,28,13,6,18.0
200600044861,6,8,14,1945,1,1,3,7,5032000,284000,2,3,2,0,1,3,0,72,2,0,3,0,39,16,1,32,6,1,19.0
200600044862,6,8,23,1215,1,1,1,6,5024600,306600,4,2,0,0,1,1,0,32,1,0,1,0,36,25,7,23,6,3,12.0
200600044863,6,8,22,1515,1,1,1,3,5057300,245700,2,2,3,3,1,1,0,115,1,5,1,0,37,21,4,26,7,2,15.0
200600044868,6,8,27,2000,1,7,1,6,5067200,183600,4,1,1,0,1,2,0,30,1,0,4,0,61,12,11,36,14,7,20.0
200600044873,6,8,21,1530,1,1,1,3,5052600,217600,3,2,0,0,1,3,0,42,1,0,1,0,55,35,6,21,28,1,15.0
200600044878,6,8,24,1230,1,2,2,3,5075000,213000,3,2,2,0,1,1,0,54,2,0,1,0,39,39,5,25,9,4,12.0
200600044880,6,8,31,1800,1,1,1,6,5038600,233600,2,2,2,0,1,1,0,71,1,0,1,0,50,33,6,27,17,4,18.0
200600044882,6,8,10,2045,2,1,2,3,5038800,263000,3,2,2,0,3,3,0,0,2,0,1,0,46,25,6,29,11,4,20.0
200600044883,6,8,13,500,3,1,3,6,5027900,253800,3,2,2,0,0,3,0,74,2,0,3,0,58,25,5,41,12,7,5.0
200600044894,6,8,20,600,2,1,2,6,5009000,239000,3,2,2,0,1,1,0,70,2,0,4,0,47,15,4,30,13,7,6.0
200600044914,6,8,17,1030,1,1,1,6,4898800,339500,3,2,2,0,0,2,0,0,1,0,1,0,37,20,3,23,11,4,10.0
200600044916,6,8,5,1800,1,1,1,2,4993200,337300,3,2,2,0,1,1,0,63,1,0,1,0,55,39,5,38,12,6,18.0
200600044922,6,8,12,1145,1,1,1,6,4925000,303700,2,3,0,0,2,2,36,47,1,0,1,0,57,25,6,31,20,6,11.0
200600044954,6,8,16,1930,1,1,1,1,4924500,302400,2,3,2,0,2,1,0,0,2,0,1,0,27,15,7,17,3,3,19.0
200600044962,6,8,2,1245,1,2,1,3,4969700,95700,3,2,2,0,0,1,0,60,1,0,1,0,65,37,4,37,24,3,12.0
200600044963,6,8,9,1445,1,1,2,3,4967800,114800,2,2,2,0,2,1,77,0,2,0,1,0,24,11,4,15,5,3,14.0
200600044964,6,8,1,300,5,1,2,5,4940000,115000,2,2,2,0,1,1,22,96,2,0,1,0,28,30,3,17,8,2,3.0
200600044973,6,8,3,1845,1,1,1,1,4955700,40200,9,2,1,0,2,1,0,26,1,0,1,0,31,17,2,16,13,4,18.0
200600044977,6,8,18,1915,1,3,1,3,4974400,162000,4,2,2,0,1,0,0,35,1,0,1,0,39,25,3,26,10,5,19.0
200600045007,6,8,7,1700,1,2,2,3,4917500,117700,3,2,2,0,1,1,0,89,2,5,1,0,27,14,3,17,7,1,17.0
200600045015,6,8,11,1400,1,2,1,3,4917500,95200,3,2,2,0,1,1,0,47,1,0,1,0,38,23,9,27,2,5,14.0
200600045064,6,8,28,2000,1,1,1,1,4849200,-225200,3,2,2,0,1,4,0,0,1,0,1,0,48,12,6,34,8,1,20.0
200600050682,6,9,3,2230,5,1,1,3,5053800,294800,3,2,2,0,1,1,0,60,1,0,1,0,60,38,5,38,17,7,22.0
200600050683,6,9,12,1530,1,1,1,3,5051000,291000,3,2,2,0,1,1,0,60,1,5,1,0,42,22,4,25,13,2,15.0
200600050684,6,9,10,1545,1,9,1,6,5055400,282400,9,0,1,1,1,1,0,10,1,0,5,0,54,28,6,32,16,7,15.0
200600050685,6,9,7,830,1,1,1,7,5054900,282700,2,2,3,0,1,1,0,0,1,0,1,0,43,18,4,24,15,4,8.0
200600050686,6,9,29,1230,1,3,1,3,5062400,294100,3,2,2,0,1,1,0,72,1,0,1,0,45,22,2,30,13,5,12.0
200600050692,6,9,11,1500,1,2,1,1,5088600,247000,3,2,0,0,1,1,0,80,0,0,1,0,37,20,5,27,5,1,15.0
200600050693,6,9,22,1815,1,1,1,3,5077400,274100,3,2,2,0,1,0,65,0,1,0,1,0,44,19,5,30,9,5,18.0
200600050695,6,9,13,1330,1,1,1,7,5066000,260700,3,2,2,0,1,3,0,65,1,5,1,0,51,19,4,30,17,3,13.0
200600050699,6,9,6,1730,1,1,1,3,5047800,341300,3,2,2,0,0,3,0,60,1,0,1,0,34,22,4,24,6,3,17.0
